transaction_id,account_number,amount,currency,transaction_type,status,transaction_date,description
TXN-12234,ACC-015,-92.64,EUR,DEBIT,COMPLETED,2025-04-21T23:42:00,Online purchase
TXN-12235,ACC-097,832.26,EUR,CREDIT,COMPLETED,2025-04-22T00:37:00,Refund
TXN-12236,ACC-075,-107.96,EUR,DEBIT,COMPLETED,2025-04-22T01:15:00,Online purchase
TXN-12237,ACC-041,1992.51,EUR,CREDIT,PENDING,2025-04-22T02:00:00,Dividend
TXN-12238,ACC-043,2356.92,EUR,CREDIT,COMPLETED,2025-04-22T02:38:00,Salary payment
TXN-12239,ACC-093,4325.4,EUR,CREDIT,COMPLETED,2025-04-22T02:46:00,Bonus
TXN-12240,ACC-033,-40.96,USD,DEBIT,COMPLETED,2025-04-22T03:44:00,Gym membership
TXN-12241,ACC-023,-267.97,EUR,DEBIT,COMPLETED,2025-04-22T05:11:00,Rent
TXN-12242,ACC-013,-234.46,USD,DEBIT,COMPLETED,2025-04-22T05:46:00,Restaurant
TXN-12243,ACC-016,2285.58,EUR,CREDIT,COMPLETED,2025-04-22T07:34:00,Refund
TXN-12244,ACC-002,-42.56,EUR,DEBIT,COMPLETED,2025-04-22T08:18:00,Gym membership
TXN-12245,ACC-026,881.68,EUR,CREDIT,COMPLETED,2025-04-22T09:09:00,Bonus
TXN-12246,ACC-049,-56.59,EUR,DEBIT,COMPLETED,2025-04-22T10:06:00,Coffee shop
TXN-12247,ACC-095,-499.99,EUR,DEBIT,COMPLETED,2025-04-22T10:40:00,Coffee shop
TXN-12248,ACC-088,-287.64,EUR,DEBIT,COMPLETED,2025-04-22T11:41:00,Online purchase
TXN-12249,ACC-057,-138.3,EUR,DEBIT,COMPLETED,2025-04-22T12:02:00,Rent
TXN-12250,ACC-082,-453.41,EUR,DEBIT,COMPLETED,2025-04-22T12:31:00,Utility bill
TXN-12251,ACC-026,-338.38,EUR,DEBIT,COMPLETED,2025-04-22T13:57:00,Gym membership
TXN-12252,ACC-098,-191.21,EUR,DEBIT,COMPLETED,2025-04-22T14:19:00,Streaming subscription
TXN-12253,ACC-063,-138.42,EUR,DEBIT,COMPLETED,2025-04-22T15:20:00,Coffee shop
TXN-12254,ACC-064,-72.65,EUR,DEBIT,COMPLETED,2025-04-22T15:45:00,Online purchase
TXN-12255,ACC-051,-137.94,EUR,DEBIT,COMPLETED,2025-04-22T17:27:00,Coffee shop
TXN-12256,ACC-026,3605.74,EUR,CREDIT,COMPLETED,2025-04-22T17:56:00,Refund
TXN-12257,ACC-032,-280.25,EUR,DEBIT,COMPLETED,2025-04-22T19:41:00,Gym membership
TXN-12258,ACC-086,4186.3,EUR,CREDIT,COMPLETED,2025-04-22T21:03:00,Refund
TXN-12259,ACC-024,2394.73,EUR,CREDIT,PENDING,2025-04-22T22:07:00,Salary payment
TXN-12260,ACC-008,-476.3,EUR,DEBIT,COMPLETED,2025-04-22T22:33:00,Rent
TXN-12261,ACC-009,2811.21,EUR,CREDIT,FAILED,2025-04-23T00:23:00,Dividend
TXN-12262,ACC-025,-353.75,EUR,DEBIT,COMPLETED,2025-04-23T02:03:00,Gas station
TXN-12263,ACC-047,3645.08,EUR,CREDIT,COMPLETED,2025-04-23T02:58:00,Refund
TXN-12264,ACC-098,-23.66,EUR,DEBIT,COMPLETED,2025-04-23T04:02:00,Grocery store
TXN-12265,ACC-067,-274.3,EUR,DEBIT,COMPLETED,2025-04-23T05:00:00,Online purchase
TXN-12266,ACC-091,2544.05,EUR,CREDIT,PENDING,2025-04-23T05:14:00,Bonus
TXN-12267,ACC-033,-116.39,EUR,DEBIT,COMPLETED,2025-04-23T06:39:00,Pharmacy
TXN-12268,ACC-079,4436.98,EUR,CREDIT,COMPLETED,2025-04-23T08:35:00,Invoice payment
TXN-12269,ACC-024,1428.38,EUR,CREDIT,COMPLETED,2025-04-23T09:33:00,Gift
TXN-12270,ACC-022,2292.32,EUR,CREDIT,COMPLETED,2025-04-23T10:59:00,Freelance income
TXN-12271,ACC-066,-290.79,EUR,DEBIT,COMPLETED,2025-04-23T11:23:00,Utility bill
TXN-12272,ACC-044,-98.93,EUR,DEBIT,COMPLETED,2025-04-23T12:02:00,Rent
TXN-12273,ACC-053,267.19,EUR,CREDIT,COMPLETED,2025-04-23T13:08:00,Dividend
TXN-12274,ACC-069,-325.27,EUR,DEBIT,COMPLETED,2025-04-23T13:21:00,Streaming subscription
TXN-12275,ACC-021,1945.86,EUR,CREDIT,COMPLETED,2025-04-23T14:14:00,Gift
TXN-12276,ACC-098,2926.93,EUR,CREDIT,COMPLETED,2025-04-23T16:14:00,Salary payment
TXN-12277,ACC-055,4352.37,EUR,CREDIT,COMPLETED,2025-04-23T17:11:00,Refund
TXN-12278,ACC-095,-497.66,EUR,DEBIT,COMPLETED,2025-04-23T18:37:00,Online purchase
TXN-12279,ACC-018,-372.52,EUR,DEBIT,COMPLETED,2025-04-23T19:48:00,Grocery store
TXN-12280,ACC-042,3391.28,EUR,CREDIT,COMPLETED,2025-04-23T20:39:00,Dividend
TXN-12281,ACC-005,320.89,USD,CREDIT,COMPLETED,2025-04-23T20:47:00,Dividend
TXN-12282,ACC-064,-497.62,USD,DEBIT,COMPLETED,2025-04-23T22:22:00,Grocery store
TXN-12283,ACC-026,3368.67,EUR,CREDIT,COMPLETED,2025-04-23T23:12:00,Dividend
TXN-12284,ACC-021,-29.43,EUR,DEBIT,COMPLETED,2025-04-23T23:54:00,Grocery store
TXN-12285,ACC-081,-287.6,EUR,DEBIT,FAILED,2025-04-24T00:04:00,Pharmacy
TXN-12286,ACC-080,-285.81,EUR,DEBIT,COMPLETED,2025-04-24T01:56:00,Gym membership
TXN-12287,ACC-032,-267.2,EUR,DEBIT,COMPLETED,2025-04-24T02:59:00,Utility bill
TXN-12288,ACC-002,-363.27,EUR,DEBIT,COMPLETED,2025-04-24T04:52:00,Streaming subscription
TXN-12289,ACC-021,-484.46,EUR,DEBIT,COMPLETED,2025-04-24T06:22:00,Utility bill
TXN-12290,ACC-081,-308.21,EUR,DEBIT,COMPLETED,2025-04-24T06:30:00,Rent
TXN-12291,ACC-089,4057.16,EUR,CREDIT,COMPLETED,2025-04-24T07:10:00,Freelance income
TXN-12292,ACC-054,2650.4,EUR,CREDIT,FAILED,2025-04-24T07:36:00,Dividend
TXN-12293,ACC-073,-183.7,EUR,DEBIT,COMPLETED,2025-04-24T08:19:00,Rent
TXN-12294,ACC-085,2343.75,EUR,CREDIT,COMPLETED,2025-04-24T08:27:00,Dividend
TXN-12295,ACC-086,1780.07,EUR,CREDIT,COMPLETED,2025-04-24T08:48:00,Freelance income
TXN-12296,ACC-051,2068.89,EUR,CREDIT,FAILED,2025-04-24T10:40:00,Bonus
TXN-12297,ACC-065,-319.35,EUR,DEBIT,COMPLETED,2025-04-24T10:53:00,Utility bill
TXN-12298,ACC-096,-330.73,EUR,DEBIT,PENDING,2025-04-24T11:22:00,Restaurant
TXN-12299,ACC-027,3661.72,EUR,CREDIT,COMPLETED,2025-04-24T13:09:00,Bonus
TXN-12300,ACC-002,-99.96,EUR,DEBIT,COMPLETED,2025-04-24T14:23:00,Online purchase
TXN-12301,ACC-045,-236.97,EUR,DEBIT,PENDING,2025-04-24T16:15:00,Gym membership
TXN-12302,ACC-008,2815.35,EUR,CREDIT,COMPLETED,2025-04-24T17:49:00,Freelance income
TXN-12303,ACC-097,-426.5,EUR,DEBIT,COMPLETED,2025-04-24T18:13:00,Rent
TXN-12304,ACC-097,-429.2,EUR,DEBIT,COMPLETED,2025-04-24T19:52:00,Restaurant
TXN-12305,ACC-017,-157.63,EUR,DEBIT,PENDING,2025-04-24T20:35:00,Rent
TXN-12306,ACC-071,1725.17,EUR,CREDIT,COMPLETED,2025-04-24T21:44:00,Salary payment
TXN-12307,ACC-048,-26.52,EUR,DEBIT,COMPLETED,2025-04-24T23:25:00,Grocery store
TXN-12308,ACC-059,-302.98,EUR,DEBIT,COMPLETED,2025-04-25T01:10:00,Restaurant
TXN-12309,ACC-069,-93.46,EUR,DEBIT,COMPLETED,2025-04-25T02:40:00,Utility bill
TXN-12310,ACC-002,-339.18,EUR,DEBIT,COMPLETED,2025-04-25T04:22:00,Coffee shop
TXN-12311,ACC-002,-58.78,EUR,DEBIT,FAILED,2025-04-25T05:34:00,Streaming subscription
TXN-12312,ACC-063,-422.56,EUR,DEBIT,COMPLETED,2025-04-25T06:15:00,Coffee shop
TXN-12313,ACC-079,-264.5,EUR,DEBIT,COMPLETED,2025-04-25T06:31:00,Rent
TXN-12314,ACC-078,-442.89,EUR,DEBIT,COMPLETED,2025-04-25T08:01:00,Pharmacy
TXN-12315,ACC-039,-24.58,EUR,DEBIT,COMPLETED,2025-04-25T09:44:00,Grocery store
TXN-12316,ACC-038,-420.38,EUR,DEBIT,COMPLETED,2025-04-25T11:43:00,Coffee shop
TXN-12317,ACC-015,-10.67,EUR,DEBIT,COMPLETED,2025-04-25T12:12:00,Restaurant
TXN-12318,ACC-060,3177.55,USD,CREDIT,COMPLETED,2025-04-25T13:04:00,Invoice payment
TXN-12319,ACC-066,-29.67,EUR,DEBIT,COMPLETED,2025-04-25T14:55:00,Streaming subscription
TXN-12320,ACC-099,-374.62,EUR,DEBIT,COMPLETED,2025-04-25T15:28:00,Grocery store
TXN-12321,ACC-005,1560.18,EUR,CREDIT,PENDING,2025-04-25T17:15:00,Freelance income
TXN-12322,ACC-047,-349.21,EUR,DEBIT,PENDING,2025-04-25T17:20:00,Gym membership
TXN-12323,ACC-041,2980.2,USD,CREDIT,COMPLETED,2025-04-25T17:44:00,Invoice payment
TXN-12324,ACC-055,-391.98,EUR,DEBIT,PENDING,2025-04-25T19:22:00,Utility bill
TXN-12325,ACC-075,1326.18,EUR,CREDIT,COMPLETED,2025-04-25T20:57:00,Invoice payment
TXN-12326,ACC-006,2740.86,USD,CREDIT,COMPLETED,2025-04-25T21:40:00,Dividend
TXN-12327,ACC-090,-426.41,EUR,DEBIT,COMPLETED,2025-04-25T22:00:00,Utility bill
TXN-12328,ACC-058,-196.69,USD,DEBIT,COMPLETED,2025-04-25T23:11:00,Restaurant
TXN-12329,ACC-063,811.79,USD,CREDIT,PENDING,2025-04-26T00:34:00,Freelance income
TXN-12330,ACC-092,-493.33,USD,DEBIT,COMPLETED,2025-04-26T02:29:00,Coffee shop
TXN-12331,ACC-096,-190.42,EUR,DEBIT,COMPLETED,2025-04-26T02:58:00,Gym membership
TXN-12332,ACC-056,-52.44,EUR,DEBIT,COMPLETED,2025-04-26T03:31:00,Coffee shop
TXN-12333,ACC-067,-16.39,EUR,DEBIT,COMPLETED,2025-04-26T05:01:00,Online purchase
TXN-12334,ACC-020,-126.98,EUR,DEBIT,COMPLETED,2025-04-26T05:46:00,Pharmacy
TXN-12335,ACC-040,-162.71,EUR,DEBIT,PENDING,2025-04-26T06:25:00,Pharmacy
TXN-12336,ACC-023,3569.39,USD,CREDIT,COMPLETED,2025-04-26T06:41:00,Dividend
TXN-12337,ACC-092,-169.83,EUR,DEBIT,COMPLETED,2025-04-26T08:38:00,Grocery store
TXN-12338,ACC-021,-112.09,EUR,DEBIT,COMPLETED,2025-04-26T08:46:00,Grocery store
TXN-12339,ACC-022,-341.55,EUR,DEBIT,COMPLETED,2025-04-26T09:02:00,Pharmacy
TXN-12340,ACC-012,4079.45,EUR,CREDIT,COMPLETED,2025-04-26T10:07:00,Invoice payment
TXN-12341,ACC-025,-227.92,EUR,DEBIT,COMPLETED,2025-04-26T10:55:00,Gym membership
TXN-12342,ACC-031,-75.96,EUR,DEBIT,COMPLETED,2025-04-26T11:27:00,Gas station
TXN-12343,ACC-091,-220.7,EUR,DEBIT,COMPLETED,2025-04-26T11:50:00,Coffee shop
TXN-12344,ACC-059,2540.45,EUR,CREDIT,COMPLETED,2025-04-26T12:47:00,Refund
TXN-12345,ACC-027,-227.31,USD,DEBIT,COMPLETED,2025-04-26T14:21:00,Online purchase
TXN-12346,ACC-095,-41.47,EUR,DEBIT,COMPLETED,2025-04-26T15:37:00,Streaming subscription
TXN-12347,ACC-016,-332.11,EUR,DEBIT,PENDING,2025-04-26T15:52:00,Rent
TXN-12348,ACC-070,-28.21,EUR,DEBIT,COMPLETED,2025-04-26T16:38:00,Gas station
TXN-12349,ACC-021,-414.01,EUR,DEBIT,COMPLETED,2025-04-26T16:57:00,Streaming subscription
TXN-12350,ACC-022,3852.96,EUR,CREDIT,COMPLETED,2025-04-26T18:15:00,Refund
TXN-12351,ACC-040,-330.17,EUR,DEBIT,COMPLETED,2025-04-26T18:46:00,Restaurant
TXN-12352,ACC-079,3098.08,USD,CREDIT,COMPLETED,2025-04-26T20:16:00,Invoice payment
TXN-12353,ACC-089,-359.39,EUR,DEBIT,COMPLETED,2025-04-26T20:41:00,Gas station
TXN-12354,ACC-099,-11.38,EUR,DEBIT,COMPLETED,2025-04-26T21:47:00,Gym membership
TXN-12355,ACC-017,-450.83,EUR,DEBIT,COMPLETED,2025-04-26T22:57:00,Grocery store
TXN-12356,ACC-060,-488.36,EUR,DEBIT,COMPLETED,2025-04-26T23:56:00,Gym membership
TXN-12357,ACC-043,-73.39,EUR,DEBIT,PENDING,2025-04-27T00:41:00,Gym membership
TXN-12358,ACC-057,-359.68,EUR,DEBIT,COMPLETED,2025-04-27T01:41:00,Coffee shop
TXN-12359,ACC-035,-363.64,EUR,DEBIT,COMPLETED,2025-04-27T02:32:00,Streaming subscription
TXN-12360,ACC-081,-391.97,EUR,DEBIT,COMPLETED,2025-04-27T03:11:00,Coffee shop
TXN-12361,ACC-018,-433.56,EUR,DEBIT,FAILED,2025-04-27T04:34:00,Online purchase
TXN-12362,ACC-063,-191.71,EUR,DEBIT,COMPLETED,2025-04-27T04:55:00,Gym membership
TXN-12363,ACC-077,-471.61,EUR,DEBIT,COMPLETED,2025-04-27T06:53:00,Restaurant
TXN-12364,ACC-022,-346.82,EUR,DEBIT,COMPLETED,2025-04-27T07:55:00,Online purchase
TXN-12365,ACC-080,3237.9,EUR,CREDIT,COMPLETED,2025-04-27T08:02:00,Invoice payment
TXN-12366,ACC-060,-256.91,EUR,DEBIT,COMPLETED,2025-04-27T08:37:00,Restaurant
TXN-12367,ACC-097,-16.44,EUR,DEBIT,COMPLETED,2025-04-27T09:06:00,Coffee shop
TXN-12368,ACC-019,-326.12,EUR,DEBIT,COMPLETED,2025-04-27T10:29:00,Utility bill
TXN-12369,ACC-066,-347.65,EUR,DEBIT,COMPLETED,2025-04-27T11:01:00,Streaming subscription
TXN-12370,ACC-065,2221.53,EUR,CREDIT,COMPLETED,2025-04-27T12:10:00,Dividend
TXN-12371,ACC-077,3764.99,EUR,CREDIT,FAILED,2025-04-27T13:32:00,Salary payment
TXN-12372,ACC-002,-160.56,EUR,DEBIT,COMPLETED,2025-04-27T14:55:00,Utility bill
TXN-12373,ACC-090,1791.51,EUR,CREDIT,COMPLETED,2025-04-27T16:21:00,Bonus
TXN-12374,ACC-068,-378.89,EUR,DEBIT,COMPLETED,2025-04-27T17:41:00,Coffee shop
TXN-12375,ACC-077,2401.54,EUR,CREDIT,COMPLETED,2025-04-27T18:30:00,Gift
TXN-12376,ACC-079,-283.49,EUR,DEBIT,COMPLETED,2025-04-27T20:30:00,Restaurant
TXN-12377,ACC-073,-81.74,EUR,DEBIT,COMPLETED,2025-04-27T22:27:00,Online purchase
TXN-12378,ACC-021,-448.51,EUR,DEBIT,COMPLETED,2025-04-27T22:46:00,Gym membership
TXN-12379,ACC-025,-156.62,EUR,DEBIT,COMPLETED,2025-04-27T23:54:00,Coffee shop
TXN-12380,ACC-049,-208.16,USD,DEBIT,PENDING,2025-04-28T00:41:00,Gas station
TXN-12381,ACC-043,202.83,EUR,CREDIT,COMPLETED,2025-04-28T01:29:00,Refund
TXN-12382,ACC-011,-361.73,EUR,DEBIT,COMPLETED,2025-04-28T01:50:00,Rent
TXN-12383,ACC-054,4237.44,EUR,CREDIT,COMPLETED,2025-04-28T03:47:00,Bonus
TXN-12384,ACC-016,-270.56,EUR,DEBIT,COMPLETED,2025-04-28T04:23:00,Grocery store
TXN-12385,ACC-078,3677.21,EUR,CREDIT,PENDING,2025-04-28T05:31:00,Dividend
TXN-12386,ACC-066,-85.95,EUR,DEBIT,COMPLETED,2025-04-28T06:32:00,Restaurant
TXN-12387,ACC-045,-467.14,EUR,DEBIT,COMPLETED,2025-04-28T08:29:00,Utility bill
TXN-12388,ACC-047,-114.9,EUR,DEBIT,COMPLETED,2025-04-28T08:51:00,Coffee shop
TXN-12389,ACC-049,-222.76,EUR,DEBIT,COMPLETED,2025-04-28T09:54:00,Gas station
TXN-12390,ACC-022,-493.38,USD,DEBIT,COMPLETED,2025-04-28T11:21:00,Pharmacy
TXN-12391,ACC-032,1924.88,EUR,CREDIT,COMPLETED,2025-04-28T12:48:00,Invoice payment
TXN-12392,ACC-050,-214.4,EUR,DEBIT,COMPLETED,2025-04-28T14:22:00,Rent
TXN-12393,ACC-020,1804.31,EUR,CREDIT,PENDING,2025-04-28T14:59:00,Freelance income
TXN-12394,ACC-078,-166.01,EUR,DEBIT,COMPLETED,2025-04-28T16:17:00,Rent
TXN-12395,ACC-010,-139.16,EUR,DEBIT,COMPLETED,2025-04-28T17:45:00,Online purchase
TXN-12396,ACC-016,-293.54,EUR,DEBIT,COMPLETED,2025-04-28T18:21:00,Coffee shop
TXN-12397,ACC-034,-67.73,EUR,DEBIT,COMPLETED,2025-04-28T18:30:00,Gas station
TXN-12398,ACC-083,3354.88,EUR,CREDIT,COMPLETED,2025-04-28T19:41:00,Refund
TXN-12399,ACC-022,-375.79,EUR,DEBIT,COMPLETED,2025-04-28T21:26:00,Coffee shop
TXN-12400,ACC-054,-404.0,EUR,DEBIT,COMPLETED,2025-04-28T22:28:00,Gym membership
TXN-12401,ACC-047,-158.36,USD,DEBIT,FAILED,2025-04-28T23:01:00,Gas station
TXN-12402,ACC-093,-402.28,EUR,DEBIT,COMPLETED,2025-04-29T00:33:00,Coffee shop
TXN-12403,ACC-055,2461.26,EUR,CREDIT,PENDING,2025-04-29T01:27:00,Salary payment
TXN-12404,ACC-075,-407.19,EUR,DEBIT,COMPLETED,2025-04-29T02:45:00,Grocery store
TXN-12405,ACC-012,-301.3,USD,DEBIT,COMPLETED,2025-04-29T03:00:00,Rent
TXN-12406,ACC-017,-172.8,EUR,DEBIT,COMPLETED,2025-04-29T03:11:00,Gas station
TXN-12407,ACC-007,-499.22,USD,DEBIT,COMPLETED,2025-04-29T05:11:00,Rent
TXN-12408,ACC-091,4319.12,EUR,CREDIT,COMPLETED,2025-04-29T06:30:00,Refund
TXN-12409,ACC-032,-468.96,EUR,DEBIT,COMPLETED,2025-04-29T06:38:00,Restaurant
TXN-12410,ACC-021,-69.59,EUR,DEBIT,COMPLETED,2025-04-29T08:38:00,Rent
TXN-12411,ACC-008,-185.56,EUR,DEBIT,COMPLETED,2025-04-29T10:12:00,Streaming subscription
TXN-12412,ACC-075,-431.5,EUR,DEBIT,COMPLETED,2025-04-29T10:53:00,Restaurant
TXN-12413,ACC-052,-247.06,USD,DEBIT,PENDING,2025-04-29T11:34:00,Gas station
TXN-12414,ACC-078,1507.21,USD,CREDIT,COMPLETED,2025-04-29T12:56:00,Freelance income
TXN-12415,ACC-039,2323.11,EUR,CREDIT,COMPLETED,2025-04-29T14:38:00,Salary payment
TXN-12416,ACC-048,827.39,EUR,CREDIT,COMPLETED,2025-04-29T16:21:00,Gift
TXN-12417,ACC-097,2970.66,EUR,CREDIT,COMPLETED,2025-04-29T18:16:00,Refund
TXN-12418,ACC-082,2726.95,EUR,CREDIT,PENDING,2025-04-29T19:07:00,Refund
TXN-12419,ACC-031,-470.46,EUR,DEBIT,COMPLETED,2025-04-29T19:27:00,Grocery store
TXN-12420,ACC-099,-332.92,EUR,DEBIT,COMPLETED,2025-04-29T21:15:00,Streaming subscription
TXN-12421,ACC-065,-97.89,EUR,DEBIT,COMPLETED,2025-04-29T22:15:00,Online purchase
TXN-12422,ACC-049,4245.87,EUR,CREDIT,COMPLETED,2025-04-29T22:33:00,Freelance income
TXN-12423,ACC-076,-67.49,EUR,DEBIT,COMPLETED,2025-04-29T23:38:00,Coffee shop
TXN-12424,ACC-087,-215.34,USD,DEBIT,FAILED,2025-04-30T00:05:00,Streaming subscription
TXN-12425,ACC-044,-315.12,EUR,DEBIT,COMPLETED,2025-04-30T00:38:00,Pharmacy
TXN-12426,ACC-021,-293.86,EUR,DEBIT,COMPLETED,2025-04-30T01:36:00,Pharmacy
TXN-12427,ACC-090,3023.56,USD,CREDIT,COMPLETED,2025-04-30T02:01:00,Invoice payment
TXN-12428,ACC-082,-386.79,EUR,DEBIT,COMPLETED,2025-04-30T03:39:00,Coffee shop
TXN-12429,ACC-054,3882.73,EUR,CREDIT,COMPLETED,2025-04-30T05:14:00,Freelance income
TXN-12430,ACC-096,2420.47,EUR,CREDIT,PENDING,2025-04-30T07:04:00,Bonus
TXN-12431,ACC-037,2980.98,EUR,CREDIT,PENDING,2025-04-30T07:13:00,Freelance income
TXN-12432,ACC-034,-255.72,EUR,DEBIT,COMPLETED,2025-04-30T09:03:00,Pharmacy
TXN-12433,ACC-089,2631.86,EUR,CREDIT,FAILED,2025-04-30T09:59:00,Refund
TXN-12434,ACC-058,-496.82,EUR,DEBIT,COMPLETED,2025-04-30T10:18:00,Streaming subscription
TXN-12435,ACC-089,-292.13,EUR,DEBIT,COMPLETED,2025-04-30T10:30:00,Pharmacy
TXN-12436,ACC-015,-259.18,EUR,DEBIT,COMPLETED,2025-04-30T10:57:00,Restaurant
TXN-12437,ACC-019,-57.81,EUR,DEBIT,COMPLETED,2025-04-30T11:20:00,Restaurant
TXN-12438,ACC-015,-465.64,EUR,DEBIT,COMPLETED,2025-04-30T13:07:00,Online purchase
TXN-12439,ACC-082,2502.73,EUR,CREDIT,COMPLETED,2025-04-30T13:43:00,Bonus
TXN-12440,ACC-001,-358.26,EUR,DEBIT,COMPLETED,2025-04-30T15:28:00,Online purchase
TXN-12441,ACC-043,770.26,EUR,CREDIT,COMPLETED,2025-04-30T17:24:00,Gift
TXN-12442,ACC-018,397.7,EUR,CREDIT,COMPLETED,2025-04-30T18:19:00,Freelance income
TXN-12443,ACC-018,-155.79,EUR,DEBIT,COMPLETED,2025-04-30T18:48:00,Gym membership
TXN-12444,ACC-048,3136.78,EUR,CREDIT,COMPLETED,2025-04-30T19:57:00,Freelance income
TXN-12445,ACC-016,3959.82,EUR,CREDIT,COMPLETED,2025-04-30T20:30:00,Freelance income
TXN-12446,ACC-085,-201.43,EUR,DEBIT,COMPLETED,2025-04-30T22:20:00,Grocery store
TXN-12447,ACC-042,-463.22,EUR,DEBIT,COMPLETED,2025-04-30T23:37:00,Grocery store
TXN-12448,ACC-019,-498.44,USD,DEBIT,COMPLETED,2025-05-01T00:16:00,Online purchase
TXN-12449,ACC-043,-424.91,EUR,DEBIT,COMPLETED,2025-05-01T01:58:00,Coffee shop
TXN-12450,ACC-048,4471.35,EUR,CREDIT,COMPLETED,2025-05-01T03:17:00,Freelance income
TXN-12451,ACC-073,3490.75,EUR,CREDIT,COMPLETED,2025-05-01T04:20:00,Invoice payment
TXN-12452,ACC-072,-173.7,EUR,DEBIT,FAILED,2025-05-01T05:18:00,Gym membership
TXN-12453,ACC-070,-388.48,EUR,DEBIT,COMPLETED,2025-05-01T07:17:00,Utility bill
TXN-12454,ACC-048,-399.77,USD,DEBIT,COMPLETED,2025-05-01T08:23:00,Rent
TXN-12455,ACC-026,-46.01,EUR,DEBIT,COMPLETED,2025-05-01T08:34:00,Restaurant
TXN-12456,ACC-033,-441.19,USD,DEBIT,COMPLETED,2025-05-01T09:09:00,Gym membership
TXN-12457,ACC-079,1773.17,EUR,CREDIT,COMPLETED,2025-05-01T11:08:00,Bonus
TXN-12458,ACC-089,-248.21,EUR,DEBIT,COMPLETED,2025-05-01T12:08:00,Grocery store
TXN-12459,ACC-099,3802.78,EUR,CREDIT,PENDING,2025-05-01T14:00:00,Freelance income
TXN-12460,ACC-008,-136.49,USD,DEBIT,COMPLETED,2025-05-01T14:12:00,Restaurant
TXN-12461,ACC-021,3633.99,EUR,CREDIT,COMPLETED,2025-05-01T14:22:00,Bonus
TXN-12462,ACC-039,-335.44,USD,DEBIT,COMPLETED,2025-05-01T15:37:00,Streaming subscription
TXN-12463,ACC-009,-322.38,EUR,DEBIT,COMPLETED,2025-05-01T16:16:00,Streaming subscription
TXN-12464,ACC-094,-345.96,EUR,DEBIT,COMPLETED,2025-05-01T18:13:00,Grocery store
TXN-12465,ACC-040,2222.78,USD,CREDIT,COMPLETED,2025-05-01T19:03:00,Freelance income
TXN-12466,ACC-013,-295.72,EUR,DEBIT,COMPLETED,2025-05-01T20:55:00,Rent
TXN-12467,ACC-082,2893.12,EUR,CREDIT,COMPLETED,2025-05-01T22:41:00,Invoice payment
TXN-12468,ACC-001,-490.09,EUR,DEBIT,COMPLETED,2025-05-02T00:41:00,Rent
TXN-12469,ACC-022,2714.97,EUR,CREDIT,COMPLETED,2025-05-02T00:59:00,Refund
TXN-12470,ACC-049,-472.74,USD,DEBIT,COMPLETED,2025-05-02T01:57:00,Online purchase
TXN-12471,ACC-029,-129.17,EUR,DEBIT,PENDING,2025-05-02T02:30:00,Pharmacy
TXN-12472,ACC-011,-435.16,EUR,DEBIT,COMPLETED,2025-05-02T04:12:00,Coffee shop
TXN-12473,ACC-033,-103.93,EUR,DEBIT,PENDING,2025-05-02T05:10:00,Grocery store
TXN-12474,ACC-054,-301.5,EUR,DEBIT,COMPLETED,2025-05-02T07:00:00,Restaurant
TXN-12475,ACC-055,1772.54,EUR,CREDIT,COMPLETED,2025-05-02T08:46:00,Gift
TXN-12476,ACC-009,-462.09,EUR,DEBIT,COMPLETED,2025-05-02T09:13:00,Pharmacy
TXN-12477,ACC-055,-308.71,EUR,DEBIT,PENDING,2025-05-02T09:27:00,Grocery store
TXN-12478,ACC-047,-314.84,EUR,DEBIT,COMPLETED,2025-05-02T11:09:00,Coffee shop
TXN-12479,ACC-017,3041.25,EUR,CREDIT,COMPLETED,2025-05-02T12:09:00,Dividend
TXN-12480,ACC-059,-294.15,EUR,DEBIT,COMPLETED,2025-05-02T13:26:00,Utility bill
TXN-12481,ACC-100,4114.13,EUR,CREDIT,COMPLETED,2025-05-02T15:18:00,Invoice payment
TXN-12482,ACC-094,-419.63,USD,DEBIT,FAILED,2025-05-02T16:46:00,Restaurant
TXN-12483,ACC-075,-152.39,EUR,DEBIT,COMPLETED,2025-05-02T18:39:00,Restaurant
TXN-12484,ACC-021,1231.3,EUR,CREDIT,COMPLETED,2025-05-02T19:26:00,Bonus
TXN-12485,ACC-087,-181.2,USD,DEBIT,COMPLETED,2025-05-02T21:25:00,Grocery store
TXN-12486,ACC-016,-451.23,EUR,DEBIT,COMPLETED,2025-05-02T22:43:00,Coffee shop
TXN-12487,ACC-022,-18.57,EUR,DEBIT,COMPLETED,2025-05-02T22:57:00,Gym membership
TXN-12488,ACC-083,-351.96,EUR,DEBIT,COMPLETED,2025-05-03T00:24:00,Utility bill
TXN-12489,ACC-082,-226.2,EUR,DEBIT,COMPLETED,2025-05-03T01:16:00,Pharmacy
TXN-12490,ACC-035,-416.43,EUR,DEBIT,COMPLETED,2025-05-03T02:53:00,Gym membership
TXN-12491,ACC-047,3041.11,EUR,CREDIT,COMPLETED,2025-05-03T04:25:00,Gift
TXN-12492,ACC-040,-193.8,EUR,DEBIT,COMPLETED,2025-05-03T05:54:00,Gym membership
TXN-12493,ACC-068,3082.36,EUR,CREDIT,COMPLETED,2025-05-03T06:16:00,Salary payment
TXN-12494,ACC-029,-97.62,EUR,DEBIT,COMPLETED,2025-05-03T08:07:00,Grocery store
